image,name,caption,human
george-bouzianis_liza-kottou-1947.jpg,Liza Kottou; George Bouzianis,"The artwork depicts a portrait of a woman, Liza Kottou, dressed in traditional Greek clothing, with a neutral background.",n
anita-malfatti_autorretrato.jpg,Dora Rainha do Frevo; Anita Malfatti,"The artwork depicts a painting of a woman in a red dress, dancing amidst a colorful, dynamic background.",n
mikhail-shibanov_the-celebration-of-the-wedding-agreement-1777.jpg,The celebration of the wedding agreement; Mikhail Shibanov,"The artwork depicts a festive scene of a wedding celebration, with figures in traditional attire, music, and dancing.",n
albert-joseph-moore_a-reverie-1892.jpg,A Reverie; Albert Joseph Moore,"The artwork depicts a young woman lounging in a dreamlike state amidst soft, pastel-colored surroundings.",n
fred-yates_at-the-harbour.jpg,At the Harbour; Fred Yates,"The artwork depicts a harbor scene, with boats and buildings in the background, and figures in the foreground.",n
dmitry-levitzky_portrait-of-alexander-lanskoy-aide-de-camp-to-the-empress-1782.jpg,"Portrait of Alexander Lanskoy, Aide-de-camp to the Empress; Dmitry Levitzky","The artwork depicts a portrait of a man, Alexander Lanskoy, standing against a plain background, dressed in a military uniform.",n
anne-appleby_faded-sweet-pea-2008.jpg,Faded Sweet Pea; Anne Appleby,"The artwork depicts a painting of a single, faded sweet pea blossom, against a muted green background.",n
omer-uluc_afrika-i-e-i-1991.jpg,Afrika Çiçeği; Omer Uluc,"The artwork depicts a still life composition of a vase filled with vibrant orange and pink flowers, set against a colorful and patterned background.",n
periklis-vyzantios_ydra-1959.jpg,Ydra; Periklis Vyzantios,"The artwork depicts a view of Ydra island with a village and a port on the shore, surrounded by mountains and the sea.",n
helene-schjerfbeck_portrait-of-a-girl-1887.jpg,Portrait of a Girl; Helene Schjerfbeck,"The artwork depicts a portrait of a girl with short hair, wearing a simple dress and looking downwards with a melancholic expression.",n
paul-reed_upstart-18f-1965.jpg,Upstart 18F; Paul Reed,"The artwork depicts an abstract composition of rectangular shapes and lines in red, black, and white colors.",n
paul-mathiopoulos_nea-in-a-national-costume.jpg,Nea in a national costume; Paul Mathiopoulos,"The artwork depicts a portrait of a woman wearing a traditional Greek costume, standing in a room with a decorated wall.",n
william-baziotes_untitled-1932.jpg,Untitled; William Baziotes,"The artwork depicts an abstract composition of colorful shapes and lines, resembling a landscape or a dreamlike scene.",n
asgrimur-jonsson_from-hornafj-r-ur-the-farm-st-ra-l-g-southeast-iceland-1912.jpg,"From Hornafjörður, the Farm Stóra-Lág, Southeast Iceland; Asgrimur Jonsson","The artwork depicts a view of a farm and a mountain in Iceland, with a river flowing in the foreground and a cloudy sky.",n
henri-le-fauconnier_abundance-1910.jpg,Abundance; Henri Le Fauconnier,"The artwork depicts a group of figures in a landscape, with trees, hills, and colorful shapes suggesting an abundance of natural forms.",n
pierre-tal-coat_unknown-title.jpg,Untitled; Pierre Tal-Coat,"The artwork depicts an abstract composition of colorful patches and lines, with irregular shapes and textures that suggest a landscape or a natural scene.",n
ion-tuculescu_looks-of-the-colors.jpg,Looks of the Colors; Ion Tuculescu,"The artwork depicts an abstract composition of overlapping colorful shapes and lines, resembling a chaotic but harmonious combination of colors.",n
ivan-milev_obruchenie-1923.jpg,Obruchenie; Ivan Milev,"The artwork depicts a portrait of a woman wearing a traditional Bulgarian costume and holding a flower wreath, standing in front of a dark background.",n
lasar-segall_perfil-de-zulmira-1928.jpg,Perfil de Zulmira; Lasar Segall,"The artwork depicts a profile portrait of a woman with short dark hair, looking directly ahead.",n
rafa-nasiri_untitled-023-1979.jpg,Untitled (023); Rafa Nasiri,"The artwork depicts an abstract composition in shades of blue, green, and white.",n
helene-schjerfbeck_self-portrait-with-black-background-1915.jpg,Self-portrait with Black Background; Helene Schjerfbeck,The artwork depicts a woman in a black dress against a black background.,n
margareta-sterian_portrait.jpg,Portrait; Margareta Sterian,The artwork depicts a portrait of a woman with short hair in a red blouse.,n
maurice-sendak_where-the-wild-things-are-3.jpg,Where The Wild Things Are; Maurice Sendak,The artwork depicts a boy in a white suit and a crown standing next to a monster.,n
vasile-dobrian_we-were-so-close-that-nothing-used-to-stand-between-us-from-the-autumn-series.jpg,We Were So Close That Nothing Used to Stand Between Us (from the Autumn series); Vasile Dobrian,"The artwork depicts an abstract composition in warm colors, featuring a large yellow sun-like shape in the center.",n
conroy-maddox_winter-criminal-term-1963.jpg,Winter Criminal Term; Conroy Maddox,"The artwork depicts a surreal landscape with multiple figures, including a judge with a bird's head and a fish with a man's head.",n
john-hoyland_lebanon-2007.jpg,Lebanon; John Hoyland,"The artwork depicts an abstract composition with large brushstrokes in shades of yellow, orange, and red.",n
cuno-amiet_self-portrait-with-apple-1903.jpg,Self Portrait with Apple; Cuno Amiet,The artwork depicts a self-portrait of the artist holding an apple against a green background.,n
theodor-pallady_pheasant.jpg,Pheasant; Theodor Pallady,"The artwork depicts a bird, specifically a pheasant, against a black background.",n
janos-mattis-teutsch_landscape-with-hills-and-trees-1916.jpg,Landscape with Hills and Trees; Janos Mattis-Teutsch,"The artwork depicts a landscape with rolling hills and a few trees in a stylized, geometric style.",n
jo-baer_untitled-lipstick-1977.jpg,Untitled (Lipstick); Jo Baer,"The artwork depicts a series of rectangular shapes in different shades of brown and gray, with thin white lines between them and a small red rectangle in the center.",n
costas-niarchos_untitled-8.jpg,Untitled; Costas Niarchos,The artwork depicts an abstract composition with several organic shapes in different shades of brown and blue.,n
victor-hugo_silhouette-fantastique-1854.jpg,Silhouette fantastique; Victor Hugo,"The artwork depicts a black silhouette of a person with a pointed hat, surrounded by lines and shapes resembling plants and flowers.",n
betty-parsons_untitled-abstraction-2.jpg,Untitled (Abstraction); Betty Parsons,"The artwork depicts a colorful abstract composition, with irregular shapes and lines in various directions.",n
helene-schjerfbeck_girl-reading-1904.jpg,Girl Reading; Helene Schjerfbeck,"The artwork depicts a portrait of a young woman sitting and reading, with her hair pulled back in a bun and wearing a green dress.",n
santiago-rusinol_jard-n-de-las-eleg-as-son-moragues-1903.jpg,The Garden of Elegies at Son Moragues; Santiago Rusinol,"The artwork depicts a garden with a pond and trees in the background, and several headless statues arranged in the foreground.",n
jose-ferraz-de-almeida-junior_reading-1892.jpg,Reading; Jose Ferraz de Almeida Junior,"The artwork depicts a portrait of a woman sitting and reading a book, with a straw hat and a white dress.",n
nicolae-tonitza_catrina.jpg,Catrina; Nicolae Tonitza,"The artwork depicts a portrait of a woman dressed in traditional Mexican attire with a skull painted on her face, surrounded by colorful flowers.",n
horia-bernea_ancient-romanian-landscape-ii-1999.jpg,Ancient Romanian Landscape II; Horia Bernea,The artwork depicts a landscape with hills and trees in the foreground and a small village in the background.,n
george-mavroides_memory-of-manet-1984.jpg,Memory of Manet; George Mavroides,"The artwork depicts a close-up of a bunch of white flowers, possibly roses, in a glass vase against a blue background.",n
asgrimur-jonsson_autumn-sunlight-skjuhl-1920.jpg,"Autumn Sunlight, Öskjuhlíð; Asgrimur Jonsson","The artwork depicts a landscape with a river, several houses, and trees in the foreground, and mountains in the background, all illuminated by a golden sunlight.",n
julie-mehretu_excerpt-riot-2003.jpg,Excerpt (Riot); Julie Mehretu,"The artwork depicts a chaotic abstract composition, with layers of black, white, and gray marks overlaid with colorful scribbles and squiggles.",n
theodoros-stamos_deseret-1959.jpg,Deseret; Theodoros Stamos,The artwork depicts a composition of abstract shapes in shades of blue and white.,n
george-bouzianis_portrait.jpg,Portrait; George Bouzianis,"The artwork depicts a woman in a red dress looking away from the viewer, surrounded by green foliage.",n
helene-schjerfbeck_maria-1906.jpg,Maria; Helene Schjerfbeck,The artwork depicts a portrait of a woman with dark hair and a serious expression.,n
johan-christian-dahl_shipwreck-on-the-coast-of-norway-1832.jpg,Shipwreck on the Coast of Norway; Johan Christian Dahl,The artwork depicts a stormy seascape with a shipwreck on a rocky shore.,n
victor-meirelles_a-primeira-missa-no-brasil-1861.jpg,A primeira missa no Brasil; Victor Meirelles,"The artwork depicts the first mass in Brazil with indigenous people and Portuguese clergy, set in a lush jungle clearing.",n
louay-kayyali_motherhood-1974.jpg,Motherhood; Louay Kayyali,"The artwork depicts a mother holding her child, both wearing traditional clothing, against a neutral background.",n
nikola-tanev_street-in-sofia-1939.jpg,Street in Sofia; Nikola Tanev,"The artwork depicts a colorful street scene in Sofia, with people and buildings in shades of blue, yellow, and red.",n
john-roddam-spencer-stanhope_why-seek-ye-the-living-among-the-dread-st-luke-chapter-xiv-verse-5-1896.jpg,"Why seek ye the living among the dead? (St Luke, Chapter XXIV, verse 5); John Roddam Spencer Stanhope","The artwork depicts three women in white robes with a tomb in the background, inspired by a biblical passage.",n
john-hoyland_spirit-night-18-06-98-1998.jpg,Spirit Night - 18.06.98; John Hoyland,The artwork depicts a colorful abstract composition with a mix of geometric and organic shapes.,n
jo-baer_h-arcuata-1971.jpg,H. Arcuata; Jo Baer,"The artwork depicts a black rectangular shape against a white background, with a thin white line at the top.",n
ito-jakuchu_maple-tree-and-small-birds.jpg,Maple Tree and Small Birds; Ito Jakuchu,"The artwork depicts a bird perched on the branch of a tree, surrounded by leaves and delicate pink flowers.",n
sofonisba-anguissola_lucia-minerva-and-europa-anguissola-playing-chess-1555.jpg,"Lucia, Minerva and Europa Anguissola Playing Chess; Sofonisba Anguissola","The artwork depicts Lucia, Minerva, and Europa Anguissola playing chess, three women in Renaissance dress, one moves a chess piece on a board.",n
fred-yates_the-beach-1992.jpg,The Beach; Fred Yates,"The artwork depicts a beach with a bright blue sky and ocean, a strip of sand and rocks, and colorful beach huts.",n
george-bouzianis_lady-with-umbrella-1935.jpg,Lady with Umbrella; George Bouzianis,"The artwork depicts a lady in a long dress and hat holding an umbrella, with a landscape in the background.",n
abraham-van-strij_hendrik-weymans-and-his-family.jpg,Hendrik Weymans and his family; Abraham van Strij,"The artwork depicts Hendrik Weymans, his wife, and child in a room, the man is seated, the woman stands behind him, and the child is seated in a cradle.",n
ronnie-landfield_garden-of-delight-1971.jpg,Garden of Delight; Ronnie Landfield,"The artwork depicts a colorful abstract painting with organic shapes and lines, resembling a garden or landscape.",n
henry-herbert-la-thangue_selling-chickens-in-liguria-1906.jpg,Selling Chickens in Liguria; Henry Herbert La Thangue,"The artwork depicts a woman selling chickens in Liguria, surrounded by the birds and the countryside landscape.",n
betty-parsons_untitled-1.jpg,Untitled; Betty Parsons,"The artwork depicts a large abstract painting with geometric shapes in black, white, and shades of gray.",n
pierre-tal-coat_au-matin-1981.jpg,Au matin; Pierre Tal-Coat,"The artwork depicts an abstract landscape with bright colors, resembling a sunrise or sunset.",n
mikhail-shibanov_catherine-the-great.jpg,Catherine the Great; Mikhail Shibanov,"The artwork depicts Catherine the Great, a Russian Empress, wearing a crown, a necklace, and a red dress, standing in front of a blue background.",n
joaquin-torres-garcia_constructivo-1933.jpg,Constructivo; Joaquin Torres Garcia,"The artwork depicts a constructivist composition with geometric shapes and symbols, including a grid, a circle, and a triangle.",n
john-hoyland_2006-blue-moon-oil-on-canvas.jpg,Blue Moon; John Hoyland,The artwork depicts an abstract composition with vibrant blue tones and layers of brushstrokes.,n
theodor-pallady_nu.jpg,Nu; Theodor Pallady,"The artwork depicts a portrait of a nude woman with soft, delicate features against a muted background.",n
vasile-dobrian_silence-grows-over-me-like-a-plant-from-the-archways-series.jpg,Silence Grows Over Me Like a Plant (from the Archways series); Vasile Dobrian,"The artwork depicts an abstract piece from the Archways series with a dark, atmospheric color scheme.",n
rafa-nasiri_untitled-052-1998.jpg,Untitled (052); Rafa Nasiri,"The artwork depicts an abstract painting with bold, contrasting shapes and colors.",n
